transaction_id,date,product,category,region,channel,quantity,unit_price,discount_pct,customer_id,subtotal,discount_amount,total_revenue,profit_margin
TXN-004594,2026-02-04 12:00:00,Webcam,Electronics,Central,Online,1,608.38,16.69,CUST-0141,608.38,101.54,506.84,25.21
TXN-004595,2026-02-04 16:00:00,Tablet,Electronics,East,Online,5,1230.98,10.35,CUST-0288,6154.9,637.03,5517.87,24.81
TXN-004596,2026-02-04 20:00:00,Monitor,Accessories,North,Wholesale,41,1892.02,17.01,CUST-0339,77572.82,13195.14,64377.68,12.02
TXN-004597,2026-02-05 00:00:00,Monitor,Electronics,West,Retail,20,1352.74,10.03,CUST-0337,27054.8,2713.6,24341.2,29.18
TXN-004598,2026-02-05 04:00:00,Laptop,Accessories,Central,Online,5,1567.98,,CUST-0322,7839.9,223.44,7616.46,22.94
TXN-004599,2026-02-05 08:00:00,Phone,Peripherals,West,Partner,36,739.95,17.97,CUST-0082,26638.2,4786.88,21851.32,22.33
TXN-004600,2026-02-05 12:00:00,Headphones,Peripherals,West,Retail,29,551.79,20.6,CUST-0442,16001.91,3296.39,12705.52,27.89
TXN-004601,2026-02-05 16:00:00,Keyboard,Accessories,Central,Wholesale,48,913.99,18.22,CUST-0167,43871.52,7993.39,35878.13,28.19
TXN-004602,2026-02-05 20:00:00,Keyboard,Peripherals,Central,Partner,34,1616.19,5.73,CUST-0411,54950.46,3148.66,51801.8,10.45
TXN-004603,2026-02-06 00:00:00,Laptop,Electronics,West,Online,48,918.04,23.92,CUST-0334,44065.92,10540.57,33525.35,13.76
TXN-004604,2026-02-06 04:00:00,Webcam,Peripherals,East,Retail,18,1694.98,0.63,CUST-0054,30509.64,192.21,30317.43,17.1
TXN-004605,2026-02-06 08:00:00,Mouse,Electronics,Central,Partner,2,1977.66,8.32,CUST-0463,3955.32,329.08,3626.24,30.34
TXN-004606,2026-02-06 12:00:00,Phone,Accessories,North,Retail,16,153.33,6.5,CUST-0456,2453.28,159.46,2293.82,27.3
TXN-004607,2026-02-06 16:00:00,Tablet,Accessories,South,Online,29,100.37,1.2,CUST-0073,2910.73,34.93,2875.8,32.73
TXN-004608,2026-02-06 20:00:00,Mouse,Peripherals,East,Retail,33,307.68,10.14,CUST-0213,10153.44,1029.56,9123.88,32.22
TXN-004609,2026-02-07 00:00:00,Mouse,Peripherals,Central,Partner,16,774.9,15.58,CUST-0171,12398.4,1931.67,10466.73,35.6
TXN-004610,2026-02-07 04:00:00,Laptop,Electronics,Central,Retail,35,270.77,22.06,CUST-0483,9476.95,2090.62,7386.33,21.3
TXN-004611,2026-02-07 08:00:00,Laptop,Electronics,East,Wholesale,47,1742.62,24.74,CUST-0436,81903.14,20262.84,61640.3,20.35
TXN-004612,2026-02-07 12:00:00,Webcam,Peripherals,South,Wholesale,43,56.06,20.2,CUST-0270,2410.58,486.94,1923.64,34.93
TXN-004613,2026-02-07 16:00:00,Keyboard,Peripherals,West,Partner,42,638.43,11.72,CUST-0219,26814.06,3142.61,23671.45,17.13
TXN-004614,2026-02-07 20:00:00,Laptop,Accessories,North,Retail,17,377.54,18.09,CUST-0136,6418.18,1161.05,5257.13,23.84
TXN-004615,2026-02-08 00:00:00,Laptop,Accessories,Central,Partner,4,1863.76,21.09,CUST-0035,7455.04,1572.27,5882.77,15.83
TXN-004616,2026-02-08 04:00:00,Laptop,Accessories,South,Retail,49,1342.27,11.63,CUST-0146,65771.23,7649.19,58122.04,37.42
TXN-004617,2026-02-08 08:00:00,Webcam,Peripherals,North,Online,4,1824.94,19.63,CUST-0183,7299.76,1432.94,5866.82,22.23
TXN-004618,2026-02-08 12:00:00,Keyboard,Peripherals,East,Wholesale,25,1944.93,12.07,CUST-0078,48623.25,5868.83,42754.42,16.37
TXN-004619,2026-02-08 16:00:00,Tablet,Peripherals,Central,Online,33,999.23,9.66,CUST-0308,32974.59,3185.35,29789.24,30.76
TXN-004620,2026-02-08 20:00:00,Tablet,Accessories,West,Retail,14,476.3,13.15,CUST-0253,6668.2,876.87,5791.33,17.34
TXN-004621,2026-02-09 00:00:00,Headphones,Peripherals,East,Online,24,395.52,16.9,CUST-0328,9492.48,1604.23,7888.25,38.31
TXN-004622,2026-02-09 04:00:00,Headphones,Electronics,Central,Partner,11,453.61,18.17,CUST-0433,4989.71,906.63,4083.08,21.03
TXN-004623,2026-02-09 08:00:00,Laptop,Peripherals,South,Partner,25,1420.1,8.92,CUST-0392,35502.5,3166.82,32335.68,29.94
TXN-004624,2026-02-09 12:00:00,Headphones,Peripherals,North,Retail,28,90.49,14.28,CUST-0421,2533.72,361.82,2171.9,20.36
TXN-004625,2026-02-09 16:00:00,Keyboard,Peripherals,North,Wholesale,7,112.21,22.75,CUST-0236,785.47,178.69,606.78,34.22
TXN-004626,2026-02-09 20:00:00,Webcam,Peripherals,Central,Partner,49,1220.2,24.41,CUST-0322,59789.8,14594.69,45195.11,36.91
TXN-004627,2026-02-10 00:00:00,Tablet,Peripherals,East,Wholesale,36,1287.69,5.68,CUST-0337,46356.84,2633.07,43723.77,33.64
TXN-004628,2026-02-10 04:00:00,Mouse,Electronics,West,Retail,10,1333.87,4.82,CUST-0077,13338.7,642.93,12695.77,35.45
TXN-004629,2026-02-10 08:00:00,Tablet,Electronics,South,Wholesale,49,750.04,16.92,CUST-0374,36751.96,6218.43,30533.53,13.06
TXN-004630,2026-02-10 12:00:00,Tablet,Peripherals,Central,Retail,36,1613.83,10.37,CUST-0462,58097.88,6024.75,52073.13,37.72
TXN-004631,2026-02-10 16:00:00,Keyboard,Accessories,South,Online,31,1071.91,0.61,CUST-0425,33229.21,202.7,33026.51,28.73
TXN-004632,2026-02-10 20:00:00,Headphones,Peripherals,North,Retail,19,219.88,8.67,CUST-0489,4177.72,362.21,3815.51,36.08
TXN-004633,2026-02-11 00:00:00,Mouse,Peripherals,West,Online,18,1596.23,20.17,CUST-0073,28732.14,5795.27,22936.87,30.53
TXN-004634,2026-02-11 04:00:00,Keyboard,Peripherals,South,Retail,49,1906.6,19.94,CUST-0027,93423.4,18628.63,74794.77,16.06
TXN-004635,2026-02-11 08:00:00,Laptop,Accessories,Central,Partner,6,129.47,12.37,CUST-0404,776.82,96.09,680.73,28.29
TXN-004636,2026-02-11 12:00:00,Webcam,Accessories,West,Partner,28,788.79,11.81,CUST-0038,22086.12,2608.37,19477.75,12.73
TXN-004637,2026-02-11 16:00:00,Monitor,Accessories,East,Wholesale,7,980.16,14.49,CUST-0254,6861.12,994.18,5866.94,30.87
TXN-004638,2026-02-11 20:00:00,Tablet,Electronics,Central,Retail,38,301.48,5.48,CUST-0396,11456.24,627.8,10828.44,22.27
TXN-004639,2026-02-12 00:00:00,Monitor,Accessories,South,Retail,12,1736.74,13.15,CUST-0426,20840.88,2740.58,18100.3,14.55
TXN-004640,2026-02-12 04:00:00,Webcam,Electronics,West,Retail,41,575.46,0.28,CUST-0086,23593.86,66.06,23527.8,39.38
TXN-004641,2026-02-12 08:00:00,Webcam,Electronics,Central,Wholesale,34,1568.19,11.89,CUST-0357,53318.46,6339.56,46978.9,37.03
TXN-004642,2026-02-12 12:00:00,Keyboard,Accessories,West,Partner,25,1345.28,8.4,CUST-0434,33632.0,2825.09,30806.91,36.81
TXN-004643,2026-02-12 16:00:00,Keyboard,Accessories,West,Retail,17,1200.11,16.87,CUST-0359,20401.87,3441.8,16960.07,33.66
TXN-004644,2026-02-12 20:00:00,Keyboard,Accessories,West,Wholesale,33,392.36,15.96,CUST-0031,12947.88,2066.48,10881.4,30.76
TXN-004645,2026-02-13 00:00:00,Monitor,Electronics,South,Retail,23,449.2,9.52,CUST-0205,10331.6,983.57,9348.03,29.65
TXN-004646,2026-02-13 04:00:00,Keyboard,Peripherals,Central,Online,9,104.22,0.18,CUST-0193,937.98,1.69,936.29,13.18
TXN-004647,2026-02-13 08:00:00,Webcam,Accessories,North,Retail,6,489.02,6.31,CUST-0230,2934.12,185.14,2748.98,37.02
TXN-004648,2026-02-13 12:00:00,Laptop,Accessories,North,Online,2,697.43,15.83,CUST-0181,1394.86,220.81,1174.05,36.43
TXN-004649,2026-02-13 16:00:00,Keyboard,Accessories,South,Wholesale,38,1667.96,1.81,CUST-0245,63382.48,1147.22,62235.26,32.44
TXN-004650,2026-02-13 20:00:00,Phone,Electronics,South,Wholesale,9,739.12,2.69,CUST-0040,6652.08,178.94,6473.14,37.82
TXN-004651,2026-02-14 00:00:00,Headphones,Electronics,West,Partner,3,1511.7,16.18,CUST-0329,4535.1,733.78,3801.32,26.59
TXN-004652,2026-02-14 04:00:00,Monitor,Peripherals,Central,Retail,16,884.49,18.89,CUST-0423,14151.84,2673.28,11478.56,23.43
TXN-004653,2026-02-14 08:00:00,Phone,Accessories,Central,Wholesale,25,1571.89,8.04,CUST-0394,39297.25,3159.5,36137.75,39.04
TXN-004654,2026-02-14 12:00:00,Keyboard,Electronics,East,Partner,24,1952.78,12.24,CUST-0157,46866.72,5736.49,41130.23,23.92
TXN-004655,2026-02-14 16:00:00,Webcam,Peripherals,East,Retail,47,487.28,23.64,CUST-0168,22902.16,5414.07,17488.09,29.24
TXN-004656,2026-02-14 20:00:00,Laptop,Accessories,North,Wholesale,29,1726.06,23.64,CUST-0158,50055.74,11833.18,38222.56,21.19
TXN-004657,2026-02-15 00:00:00,Tablet,Electronics,East,Online,44,1247.43,7.69,CUST-0130,54886.92,4220.8,50666.12,29.09
TXN-004658,2026-02-15 04:00:00,Mouse,Accessories,East,Wholesale,40,1636.42,20.25,CUST-0082,65456.8,13255.0,52201.8,31.6
TXN-004659,2026-02-15 08:00:00,Headphones,Accessories,North,Online,26,1306.66,14.85,CUST-0156,33973.16,5045.01,28928.15,28.74
TXN-004660,2026-02-15 12:00:00,Mouse,Electronics,North,Partner,38,853.66,24.39,CUST-0175,32439.08,7911.89,24527.19,25.44
TXN-004661,2026-02-15 16:00:00,Keyboard,Electronics,East,Partner,35,463.87,11.94,CUST-0288,16235.45,1938.51,14296.94,19.0
TXN-004662,2026-02-15 20:00:00,Headphones,Electronics,Central,Retail,23,149.37,19.37,CUST-0088,3435.51,665.46,2770.05,29.32
TXN-004663,2026-02-16 00:00:00,Headphones,Accessories,East,Retail,4,1075.68,19.2,CUST-0102,4302.72,826.12,3476.6,37.25
TXN-004664,2026-02-16 04:00:00,Laptop,Accessories,West,Retail,42,1980.75,12.44,CUST-0248,83191.5,10349.02,72842.48,10.21
TXN-004665,2026-02-16 08:00:00,Headphones,Peripherals,West,Partner,14,1478.7,19.89,CUST-0206,20701.8,4117.59,16584.21,14.02
TXN-004666,2026-02-16 12:00:00,Monitor,Accessories,West,Online,47,661.42,6.53,CUST-0089,31086.74,2029.96,29056.78,13.59
TXN-004667,2026-02-16 16:00:00,Phone,Electronics,South,Retail,39,1656.14,3.06,CUST-0345,64589.46,1976.44,62613.02,37.7
TXN-004668,2026-02-16 20:00:00,Phone,Accessories,West,Retail,7,1540.28,10.63,CUST-0288,10781.96,1146.12,9635.84,29.88
TXN-004669,2026-02-17 00:00:00,Phone,Peripherals,Central,Partner,8,570.46,23.59,CUST-0411,4563.68,1076.57,3487.11,38.55
TXN-004670,2026-02-17 04:00:00,Monitor,Peripherals,South,Online,42,38.47,12.52,CUST-0310,1615.74,202.29,1413.45,27.48
TXN-004671,2026-02-17 08:00:00,Mouse,Electronics,South,Wholesale,19,245.14,15.88,CUST-0096,4657.66,739.64,3918.02,23.85
TXN-004672,2026-02-17 12:00:00,Laptop,Electronics,West,Retail,2,1755.84,15.6,CUST-0440,3511.68,547.82,2963.86,33.77
TXN-004673,2026-02-17 16:00:00,Headphones,Peripherals,East,Wholesale,47,1674.76,3.31,CUST-0159,78713.72,2605.42,76108.3,14.83
TXN-004674,2026-02-17 20:00:00,Monitor,Peripherals,North,Wholesale,1,597.47,9.76,CUST-0114,597.47,58.31,539.16,21.44
TXN-004675,2026-02-18 00:00:00,Phone,Peripherals,East,Retail,42,577.54,17.67,CUST-0024,24256.68,4286.16,19970.52,23.99
TXN-004676,2026-02-18 04:00:00,Keyboard,Electronics,East,Partner,38,1587.8,24.3,CUST-0163,60336.4,14661.75,45674.65,18.95
TXN-004677,2026-02-18 08:00:00,Tablet,Peripherals,South,Retail,13,1876.1,4.2,CUST-0286,24389.3,1024.35,23364.95,21.14
TXN-004678,2026-02-18 12:00:00,Headphones,Peripherals,South,Online,42,1560.48,10.26,CUST-0353,65540.16,6724.42,58815.74,12.34
TXN-004679,2026-02-18 16:00:00,Monitor,Electronics,South,Online,44,1215.1,2.38,CUST-0055,53464.4,1272.45,52191.95,15.94
TXN-004680,2026-02-18 20:00:00,Webcam,Accessories,Central,Retail,24,492.92,6.06,CUST-0064,11830.08,716.9,11113.18,20.06
TXN-004681,2026-02-19 00:00:00,Monitor,Accessories,Central,Wholesale,32,1056.24,9.42,CUST-0033,33799.68,3183.93,30615.75,33.88
TXN-004682,2026-02-19 04:00:00,Laptop,Peripherals,North,Online,30,474.69,13.52,CUST-0046,14240.7,1925.34,12315.36,15.47
TXN-004683,2026-02-19 08:00:00,Laptop,Accessories,South,Online,6,1617.94,5.76,CUST-0219,9707.64,559.16,9148.48,20.4
TXN-004684,2026-02-19 12:00:00,Monitor,Accessories,West,Retail,38,780.05,5.69,CUST-0481,29641.9,1686.62,27955.28,11.95
TXN-004685,2026-02-19 16:00:00,Phone,Accessories,South,Retail,33,1669.06,19.45,CUST-0289,55078.98,10712.86,44366.12,26.71
TXN-004686,2026-02-19 20:00:00,Tablet,Accessories,Central,Partner,44,769.4,24.07,CUST-0196,33853.6,8148.56,25705.04,28.34
TXN-004687,2026-02-20 00:00:00,Headphones,Peripherals,South,Retail,23,1650.06,8.09,CUST-0253,37951.38,3070.27,34881.11,35.97
TXN-004688,2026-02-20 04:00:00,Laptop,Accessories,Central,Retail,10,673.3,17.2,CUST-0448,6733.0,1158.08,5574.92,34.57
TXN-004689,2026-02-20 08:00:00,Headphones,Accessories,South,Online,46,885.86,6.45,CUST-0286,40749.56,2628.35,38121.21,18.56
TXN-004690,2026-02-20 12:00:00,Phone,Electronics,West,Online,15,1234.82,23.2,CUST-0236,18522.3,4297.17,14225.13,14.11
TXN-004691,2026-02-20 16:00:00,Headphones,Peripherals,North,Online,23,149.87,,CUST-0079,3447.01,579.79,2867.22,14.68
TXN-004692,2026-02-20 20:00:00,Keyboard,Electronics,West,Wholesale,36,1896.93,20.07,CUST-0413,68289.48,13705.7,54583.78,39.07
TXN-004693,2026-02-21 00:00:00,Laptop,Electronics,Central,Online,1,1151.48,1.23,CUST-0446,1151.48,14.16,1137.32,30.2
TXN-004694,2026-02-21 04:00:00,Phone,Peripherals,East,Online,8,1020.56,14.96,CUST-0092,8164.48,1221.41,6943.07,11.28
TXN-004695,2026-02-21 08:00:00,Phone,Accessories,West,Retail,3,1680.39,13.19,CUST-0096,5041.17,664.93,4376.24,14.1
TXN-004696,2026-02-21 12:00:00,Tablet,Electronics,South,Partner,14,1732.87,7.32,CUST-0228,24260.18,1775.85,22484.33,24.57
TXN-004697,2026-02-21 16:00:00,Tablet,Peripherals,North,Online,17,1049.3,6.56,CUST-0286,17838.1,1170.18,16667.92,16.23
TXN-004698,2026-02-21 20:00:00,Keyboard,Accessories,South,Partner,34,1855.25,14.5,CUST-0362,63078.5,9146.38,53932.12,34.11
TXN-004699,2026-02-22 00:00:00,Phone,Peripherals,South,Online,47,138.83,17.66,CUST-0235,6525.01,1152.32,5372.69,27.2
TXN-004700,2026-02-22 04:00:00,Mouse,Electronics,West,Online,6,235.32,0.83,CUST-0102,1411.92,11.72,1400.2,28.38
TXN-004701,2026-02-22 08:00:00,Phone,Accessories,North,Partner,5,1197.61,14.19,CUST-0252,5988.05,849.7,5138.35,23.88
TXN-004702,2026-02-22 12:00:00,Tablet,Accessories,East,Retail,46,714.59,4.26,CUST-0490,32871.14,1400.31,31470.83,17.68
TXN-004703,2026-02-22 16:00:00,Mouse,Peripherals,South,Online,41,933.81,3.51,CUST-0140,38286.21,1343.85,36942.36,27.68
TXN-004704,2026-02-22 20:00:00,Laptop,Accessories,North,Partner,40,662.88,15.58,CUST-0323,26515.2,4131.07,22384.13,31.51
TXN-004705,2026-02-23 00:00:00,Laptop,Electronics,East,Online,29,815.4,7.77,CUST-0143,23646.6,1837.34,21809.26,21.13
TXN-004706,2026-02-23 04:00:00,Headphones,Electronics,South,Wholesale,35,1647.07,11.02,CUST-0240,57647.45,6352.75,51294.7,25.15
TXN-004707,2026-02-23 08:00:00,Monitor,Electronics,North,Wholesale,18,1191.02,9.0,CUST-0266,21438.36,1929.45,19508.91,35.19
TXN-004708,2026-02-23 12:00:00,Tablet,Peripherals,West,Wholesale,40,1994.72,16.21,CUST-0342,79788.8,12933.76,66855.04,14.46
TXN-004709,2026-02-23 16:00:00,Monitor,Accessories,South,Wholesale,48,1575.89,11.75,CUST-0061,75642.72,8888.02,66754.7,26.36
TXN-004710,2026-02-23 20:00:00,Mouse,Accessories,South,Retail,30,554.6,24.09,CUST-0023,16638.0,4008.09,12629.91,20.45
TXN-004711,2026-02-24 00:00:00,Tablet,Accessories,North,Wholesale,15,536.05,8.81,CUST-0011,8040.75,708.39,7332.36,31.08
TXN-004712,2026-02-24 04:00:00,Keyboard,Electronics,South,Partner,15,678.44,18.51,CUST-0016,10176.6,1883.69,8292.91,10.56
TXN-004713,2026-02-24 08:00:00,Phone,Accessories,East,Online,16,1688.09,6.43,CUST-0049,27009.44,1736.71,25272.73,30.11
TXN-004714,2026-02-24 12:00:00,Keyboard,Electronics,South,Partner,33,64.3,12.72,CUST-0366,2121.9,269.91,1851.99,13.09
TXN-004715,2026-02-24 16:00:00,Mouse,Accessories,Central,Wholesale,10,468.06,13.81,CUST-0336,4680.6,646.39,4034.21,11.94
TXN-004716,2026-02-24 20:00:00,Tablet,Electronics,East,Retail,19,1810.79,8.23,CUST-0398,34405.01,2831.53,31573.48,31.74
TXN-004717,2026-02-25 00:00:00,Webcam,Accessories,North,Wholesale,37,1283.39,11.79,CUST-0390,47485.43,5598.53,41886.9,29.21
TXN-004718,2026-02-25 04:00:00,Mouse,Peripherals,East,Wholesale,3,461.43,6.98,CUST-0170,1384.29,96.62,1287.67,36.85
TXN-004719,2026-02-25 08:00:00,Webcam,Peripherals,Central,Retail,36,446.1,0.15,CUST-0401,16059.6,24.09,16035.51,25.59
TXN-004720,2026-02-25 12:00:00,Phone,Electronics,Central,Retail,4,1726.61,,CUST-0119,6906.44,372.26,6534.18,25.9
TXN-004721,2026-02-25 16:00:00,Laptop,Electronics,South,Retail,11,1788.58,,CUST-0479,19674.38,3443.02,16231.36,31.21
TXN-004722,2026-02-25 20:00:00,Laptop,Accessories,South,Retail,41,519.7,19.27,CUST-0042,21307.7,4105.99,17201.71,19.7
TXN-004723,2026-02-26 00:00:00,Mouse,Accessories,West,Retail,33,846.82,7.01,CUST-0010,27945.06,1958.95,25986.11,11.11
TXN-004724,2026-02-26 04:00:00,Monitor,Peripherals,East,Retail,28,1670.85,10.2,CUST-0430,46783.8,4771.95,42011.85,16.9
TXN-004725,2026-02-26 08:00:00,Tablet,Accessories,West,Online,32,1544.3,0.93,CUST-0468,49417.6,459.58,48958.02,17.14
TXN-004726,2026-02-26 12:00:00,Tablet,Electronics,Central,Wholesale,16,1629.69,5.93,CUST-0049,26075.04,1546.25,24528.79,20.07
TXN-004727,2026-02-26 16:00:00,Laptop,Electronics,South,Wholesale,9,1041.61,19.48,CUST-0265,9374.49,1826.15,7548.34,38.3
TXN-004728,2026-02-26 20:00:00,Headphones,Electronics,South,Retail,11,1823.98,15.15,CUST-0207,20063.78,3039.66,17024.12,34.15
TXN-004729,2026-02-27 00:00:00,Keyboard,Electronics,South,Partner,6,658.64,5.14,CUST-0167,3951.84,203.12,3748.72,38.08
TXN-004730,2026-02-27 04:00:00,Headphones,Electronics,North,Retail,49,321.78,6.44,CUST-0002,15767.22,1015.41,14751.81,39.96
TXN-004731,2026-02-27 08:00:00,Phone,Peripherals,Central,Online,27,1420.38,20.42,CUST-0068,38350.26,7831.12,30519.14,23.01
TXN-004732,2026-02-27 12:00:00,Keyboard,Peripherals,South,Partner,12,1083.32,5.23,CUST-0308,12999.84,679.89,12319.95,16.81
TXN-004733,2026-02-27 16:00:00,Keyboard,Electronics,Central,Online,22,1710.63,8.35,CUST-0472,37633.86,3142.43,34491.43,26.8
TXN-004734,2026-02-27 20:00:00,Mouse,Accessories,South,Partner,40,171.51,16.61,CUST-0210,6860.4,1139.51,5720.89,36.43
TXN-004735,2026-02-28 00:00:00,Laptop,Electronics,East,Partner,48,1688.95,14.03,CUST-0139,81069.6,11374.06,69695.54,23.97
TXN-004736,2026-02-28 04:00:00,Headphones,Peripherals,Central,Retail,37,593.66,11.52,CUST-0037,21965.42,2530.42,19435.0,25.16
TXN-004737,2026-02-28 08:00:00,Headphones,Electronics,West,Online,21,1313.16,22.49,CUST-0218,27576.36,6201.92,21374.44,14.03
TXN-004738,2026-02-28 12:00:00,Laptop,Peripherals,North,Partner,33,89.86,5.49,CUST-0456,2965.38,162.8,2802.58,22.61
TXN-004739,2026-02-28 16:00:00,Headphones,Peripherals,West,Online,17,1223.07,18.54,CUST-0278,20792.19,3854.87,16937.32,21.61
TXN-004740,2026-02-28 20:00:00,Webcam,Electronics,Central,Retail,29,1437.37,3.98,CUST-0180,41683.73,1659.01,40024.72,20.55
TXN-004741,2026-03-01 00:00:00,Laptop,Electronics,South,Retail,40,743.81,15.39,CUST-0005,29752.4,4578.89,25173.51,36.62
TXN-004742,2026-03-01 04:00:00,Mouse,Accessories,Central,Retail,10,438.67,21.77,CUST-0130,4386.7,954.98,3431.72,11.78
TXN-004743,2026-03-01 08:00:00,Monitor,Peripherals,North,Retail,18,1079.89,11.45,CUST-0133,19438.02,2225.65,17212.37,39.16
TXN-004744,2026-03-01 12:00:00,Keyboard,Accessories,Central,Wholesale,47,1668.05,18.11,CUST-0099,78398.35,14197.94,64200.41,10.25
TXN-004745,2026-03-01 16:00:00,Mouse,Electronics,South,Partner,13,653.86,20.51,CUST-0160,8500.18,1743.39,6756.79,38.37
TXN-004746,2026-03-01 20:00:00,Tablet,Peripherals,West,Wholesale,27,512.41,3.4,CUST-0236,13835.07,470.39,13364.68,26.44
TXN-004747,2026-03-02 00:00:00,Phone,Accessories,East,Retail,10,565.08,17.65,CUST-0147,5650.8,997.37,4653.43,31.07
TXN-004748,2026-03-02 04:00:00,Monitor,Accessories,West,Partner,32,1898.77,23.0,CUST-0359,60760.64,13974.95,46785.69,15.61
TXN-004749,2026-03-02 08:00:00,Tablet,Accessories,South,Partner,41,724.96,14.41,CUST-0115,29723.36,4283.14,25440.22,29.63
TXN-004750,2026-03-02 12:00:00,Keyboard,Electronics,South,Online,45,17.17,4.65,CUST-0004,772.65,35.93,736.72,36.46
TXN-004751,2026-03-02 16:00:00,Headphones,Electronics,North,Retail,3,1565.55,3.17,CUST-0087,4696.65,148.88,4547.77,14.18
TXN-004752,2026-03-02 20:00:00,Laptop,Electronics,Central,Wholesale,22,1401.56,6.49,CUST-0046,30834.32,2001.15,28833.17,13.81
TXN-004753,2026-03-03 00:00:00,Keyboard,Peripherals,Central,Online,27,265.85,2.59,CUST-0083,7177.95,185.91,6992.04,19.12
TXN-004754,2026-03-03 04:00:00,Mouse,Electronics,West,Partner,3,1969.96,12.83,CUST-0154,5909.88,758.24,5151.64,14.85
TXN-004755,2026-03-03 08:00:00,Phone,Peripherals,East,Wholesale,33,1220.04,1.74,CUST-0306,40261.32,700.55,39560.77,13.32
TXN-004756,2026-03-03 12:00:00,Mouse,Accessories,East,Retail,2,1006.55,,CUST-0282,2013.1,112.53,1900.57,30.35
TXN-004757,2026-03-03 16:00:00,Monitor,Accessories,North,Wholesale,11,770.62,11.0,CUST-0327,8476.82,932.45,7544.37,16.41
TXN-004758,2026-03-03 20:00:00,Monitor,Electronics,South,Wholesale,46,1798.36,11.85,CUST-0288,82724.56,9802.86,72921.7,30.01
TXN-004759,2026-03-04 00:00:00,Phone,Accessories,North,Wholesale,10,495.49,14.13,CUST-0111,4954.9,700.13,4254.77,35.86
TXN-004760,2026-03-04 04:00:00,Webcam,Electronics,Central,Online,39,578.68,17.64,CUST-0117,22568.52,3981.09,18587.43,29.56
TXN-004761,2026-03-04 08:00:00,Tablet,Peripherals,South,Partner,33,253.6,1.18,CUST-0097,8368.8,98.75,8270.05,13.58
TXN-004762,2026-03-04 12:00:00,Tablet,Accessories,North,Wholesale,7,1520.65,2.02,CUST-0428,10644.55,215.02,10429.53,27.21
TXN-004763,2026-03-04 16:00:00,Monitor,Electronics,West,Partner,15,1195.14,1.52,CUST-0282,17927.1,272.49,17654.61,21.81
TXN-004764,2026-03-04 20:00:00,Monitor,Accessories,Central,Online,26,1222.04,10.58,CUST-0189,31773.04,3361.59,28411.45,20.3
TXN-004765,2026-03-05 00:00:00,Headphones,Accessories,East,Retail,11,444.76,1.05,CUST-0088,4892.36,51.37,4840.99,19.56
TXN-004766,2026-03-05 04:00:00,Laptop,Electronics,North,Retail,38,1305.83,,CUST-0307,49621.54,9254.42,40367.12,37.88
TXN-004767,2026-03-05 08:00:00,Headphones,Accessories,Central,Wholesale,27,1533.26,5.58,CUST-0443,41398.02,2310.01,39088.01,32.28
TXN-004768,2026-03-05 12:00:00,Headphones,Accessories,Central,Online,39,722.2,23.48,CUST-0087,28165.8,6613.33,21552.47,14.02
TXN-004769,2026-03-05 16:00:00,Webcam,Accessories,East,Retail,7,1604.68,12.16,CUST-0422,11232.76,1365.9,9866.86,24.28
TXN-004770,2026-03-05 20:00:00,Tablet,Accessories,East,Online,1,704.09,11.16,CUST-0026,704.09,78.58,625.51,19.55
TXN-004771,2026-03-06 00:00:00,Webcam,Peripherals,East,Online,10,1518.7,19.51,CUST-0380,15187.0,2962.98,12224.02,39.34
TXN-004772,2026-03-06 04:00:00,Webcam,Accessories,North,Wholesale,21,77.12,17.83,CUST-0429,1619.52,288.76,1330.76,39.34
TXN-004773,2026-03-06 08:00:00,Phone,Accessories,East,Wholesale,15,1106.82,15.18,CUST-0031,16602.3,2520.23,14082.07,19.59
TXN-004774,2026-03-06 12:00:00,Tablet,Electronics,West,Online,30,1939.36,23.38,CUST-0126,58180.8,13602.67,44578.13,20.56
TXN-004775,2026-03-06 16:00:00,Laptop,Peripherals,Central,Online,30,1962.68,10.56,CUST-0198,58880.4,6217.77,52662.63,27.98
TXN-004776,2026-03-06 20:00:00,Mouse,Electronics,East,Wholesale,8,570.69,20.21,CUST-0301,4565.52,922.69,3642.83,24.38
TXN-004777,2026-03-07 00:00:00,Monitor,Electronics,Central,Online,24,888.38,9.5,CUST-0031,21321.12,2025.51,19295.61,16.39
TXN-004778,2026-03-07 04:00:00,Monitor,Electronics,South,Wholesale,19,135.33,20.96,CUST-0367,2571.27,538.94,2032.33,29.81
TXN-004779,2026-03-07 08:00:00,Laptop,Peripherals,South,Partner,3,1747.95,6.49,CUST-0317,5243.85,340.33,4903.52,20.02
TXN-004780,2026-03-07 12:00:00,Webcam,Electronics,East,Online,15,1141.46,7.23,CUST-0432,17121.9,1237.91,15883.99,29.61
TXN-004781,2026-03-07 16:00:00,Headphones,Electronics,Central,Wholesale,36,776.35,16.95,CUST-0232,27948.6,4737.29,23211.31,21.51
TXN-004782,2026-03-07 20:00:00,Phone,Electronics,South,Online,6,234.41,5.32,CUST-0045,1406.46,74.82,1331.64,31.01
TXN-004783,2026-03-08 00:00:00,Webcam,Accessories,East,Wholesale,42,1894.07,5.73,CUST-0493,79550.94,4558.27,74992.67,30.03
TXN-004784,2026-03-08 04:00:00,Monitor,Electronics,Central,Online,48,1065.14,7.63,CUST-0316,51126.72,3900.97,47225.75,25.26
